Date,Close,High,Low,Open,Volume
1986-04-21,0.06237295642495155,0.06290602193335931,0.06077314676526483,0.06237295642495155,22924800
1986-04-22,0.06130622327327728,0.062372967615952256,0.06130622327327729,0.062372967615952256,15552000
1986-04-23,0.06157275661826134,0.0618392917203561,0.060773160463239786,0.06130622609179794,15609600
1986-04-24,0.06770361959934235,0.06876975074355629,0.061306219599521976,0.061572750097760025,62352000
1986-04-25,0.07196873426437378,0.07490059625991499,0.06823666332019966,0.06823666332019966,85795200
1986-04-28,0.07250182330608368,0.07303488888130252,0.07143507902110571,0.07196875773086485,28886400
1986-04-29,0.0703689455986023,0.07250182096515186,0.06983588004059503,0.07250182096515186,30326400
1986-04-30,0.06876973062753677,0.07090199229225105,0.06717053437900107,0.07036892687607248,30902400
1986-05-01,0.06770361959934235,0.06876975074355629,0.0666374884551284,0.06876975074355629,54345600
1986-05-02,0.06770361959934235,0.06876975074355629,0.06717055402723537,0.06770361959934235,20246400
1986-05-05,0.06717054545879364,0.06770361096290145,0.06717054545879364,0.06770361096290145,3254400
1986-05-06,0.06770361959934235,0.06876975074355629,0.06770361959934235,0.06770361959934235,9734400
1986-05-07,0.06770361959934235,0.06823668517144932,0.0666374884551284,0.06770361959934235,5155200
1986-05-08,0.06823667883872986,0.06823667883872986,0.06717054779345843,0.06770361331609415,3542400
1986-05-09,0.06770361959934235,0.06823668517144932,0.06770361959934235,0.06823668517144932,6076800
1986-05-12,0.06823667883872986,0.069835875406637,0.06770361331609415,0.06770361331609415,10483200
1986-05-13,0.06876973062753677,0.06930279604371535,0.06823666521135821,0.06823666521135821,3830400
1986-05-14,0.06823667883872986,0.06876974436136557,0.06823667883872986,0.06876974436136557,9302400
1986-05-15,0.06823667883872986,0.06930280988400128,0.06823667883872986,0.06823667883872986,3801600
1986-05-16,0.06876973062753677,0.07036892687607248,0.06823666521135821,0.06823666521135821,11952000
1986-05-19,0.06770361959934235,0.06876975074355629,0.06717055402723537,0.06876975074355629,11001600
1986-05-20,0.06717054545879364,0.06770361096290145,0.06663747995468583,0.06770361096290145,61977600
1986-05-21,0.06610439717769623,0.0677035932721545,0.06610439717769623,0.06717052790733508,8092800
1986-05-22,0.06610439717769623,0.06663746254251565,0.06610439717769623,0.06610439717769623,4406400
1986-05-23,0.06610439717769623,0.06717052790733508,0.06610439717769623,0.06610439717769623,4089600
1986-05-27,0.06823667883872986,0.06823667883872986,0.06610441674818701,0.06610441674818701,13881600
1986-05-28,0.0703689455986023,0.0703689455986023,0.06823668336657324,0.06823668336657324,15523200
1986-05-29,0.07196873426437378,0.07303486506718342,0.06983585952441412,0.07036892492581895,45676800
1986-05-30,0.07463409751653671,0.07570022883710002,0.07250183487541009,0.07250183487541009,27072000
1986-06-02,0.07250182330608368,0.07463408560695901,0.07250182330608368,0.07463408560695901,19728000
1986-06-03,0.07250182330608368,0.07250182330608368,0.07143507902110571,0.07250182330608368,5011200
1986-06-04,0.07196873426437378,0.07303486506718342,0.07143505572862859,0.0725017996657786,4723200
1986-06-05,0.0730348750948906,0.0730348750948906,0.07143506553668148,0.0719687441457009,13708800
1986-06-06,0.0730348750948906,0.0730348750948906,0.0719687441457009,0.0730348750948906,3427200
1986-06-09,0.06983590871095657,0.073034916506838,0.06983590871095657,0.073034916506838,12672000
1986-06-10,0.06983590871095657,0.06983590871095657,0.06876977715725349,0.06983590871095657,3427200
1986-06-11,0.06983590871095657,0.06983590871095657,0.06876977715725349,0.06983590871095657,2304000
1986-06-12,0.06717054545879364,0.06983587297933269,0.06663747995468583,0.06983587297933269,13708800
1986-06-13,0.06717054545879364,0.06770361096290145,0.06663747995468583,0.06717054545879364,7891200
1986-06-16,0.06663747131824493,0.0677036021882864,0.0661044058832242,0.06717053675326566,9590400
1986-06-17,0.06770361959934235,0.06876975074355629,0.06717055402723537,0.06717055402723537,13075200
1986-06-18,0.06717054545879364,0.06770361096290145,0.06610441445057802,0.06770361096290145,4348800
1986-06-19,0.06663747131824493,0.0677036021882864,0.0661044058832242,0.06717053675326566,8467200
1986-06-20,0.06690403819084167,0.0671705687474892,0.06663750305856228,0.06663750305856228,3801600
1986-06-23,0.06770361959934235,0.06770361959934235,0.06557135731091446,0.06690402352899733,46195200
1986-06-24,0.06717054545879364,0.06823667646700926,0.06663747995468583,0.06770361096290145,14572800
1986-06-25,0.06610439717769623,0.0677035932721545,0.06610439717769623,0.06717052790733508,15235200
1986-06-26,0.06397217512130737,0.06663750358708136,0.06397217512130737,0.06610443789392656,19152000
1986-06-27,0.06343910098075867,0.06450523222510486,0.06290603535858556,0.06397216660293176,10396800
1986-06-30,0.06557131558656693,0.06717051128528743,0.06290598942203274,0.06343905465493958,62352000
1986-07-01,0.06557131558656693,0.06557131558656693,0.0650382503536601,0.06557131558656693,47577600
1986-07-02,0.06557131558656693,0.06557131558656693,0.0650382503536601,0.06557131558656693,52617600
1986-07-03,0.06663747131824493,0.06717053675326566,0.0661044058832242,0.0661044058832242,14140800
1986-07-07,0.06397217512130737,0.06663750358708136,0.06397217512130737,0.06663750358708136,14054400
1986-07-08,0.06237295642495155,0.06397215295017482,0.06183927778208034,0.06397215295017482,14256000
1986-07-09,0.059707049280405045,0.06237299145412169,0.05917398347262327,0.06237299145412169,46137600
1986-07-10,0.058107826858758926,0.06024008917257524,0.055442498966488514,0.05970702359412117,46886400
1986-07-11,0.059707049280405045,0.06077318089596859,0.05810785185705973,0.05810785185705973,17395200
1986-07-14,0.058907415717840195,0.06024008178843461,0.05810781973598783,0.05810781973598783,28598400
1986-07-15,0.059707049280405045,0.06077318089596859,0.05810785185705973,0.058907448280915944,13190400
1986-07-16,0.0618392713367939,0.06183927133679389,0.06024007497824915,0.06024007497824915,9360000
1986-07-17,0.06290600448846817,0.06290600448846817,0.06130619527243541,0.06183926063301519,6940800
1986-07-18,0.06343910098075867,0.06397216660293176,0.06130622535747197,0.06290603535858556,12326400
1986-07-21,0.06343910098075867,0.06450523222510486,0.06343910098075867,0.06343910098075867,3513600
1986-07-22,0.06557131558656693,0.06557131558656693,0.06343905465493958,0.06343905465493958,10512000
1986-07-23,0.06397217512130737,0.06663750358708136,0.06397217512130737,0.06557137220077176,20793600
1986-07-24,0.06610439717769623,0.06717052790733508,0.0650382664480574,0.0650382664480574,14140800
1986-07-25,0.06663747131824493,0.06717053675326566,0.0661044058832242,0.0661044058832242,20448000
1986-07-28,0.065038301050663,0.06663749799594886,0.065038301050663,0.06663749799594886,11808000
1986-07-29,0.06343910098075867,0.06557136346945105,0.062372969736412466,0.06503829784727795,14054400
1986-07-30,0.06130622327327728,0.06343909882405376,0.05917396085707428,0.06343909882405376,26409600
1986-07-31,0.06077314168214798,0.0618392726097914,0.06077314168214798,0.06130620714596969,15638400
1986-08-01,0.06024010851979256,0.061306240019108435,0.05970704277013462,0.060773174269450496,12902400
1986-08-04,0.06024010851979256,0.06024010851979256,0.058640911270818746,0.06024010851979256,12441600
1986-08-05,0.059707049280405045,0.06077318089596859,0.059707049280405045,0.060240115088186816,2822400
1986-08-06,0.059173937886953354,0.06024006868120454,0.05810780709270218,0.05970700328407895,18316800
1986-08-07,0.058640893548727036,0.05970702472584327,0.05810782796016891,0.059173959137285154,3657600
1986-08-08,0.059173937886953354,0.06024006868120454,0.058640872489827765,0.058640872489827765,4147200
1986-08-11,0.06130622327327728,0.06183928887732804,0.06024009206517578,0.06024009206517578,7948800
1986-08-12,0.06290600448846817,0.06290600448846817,0.06130619527243541,0.06130619527243541,9993600
1986-08-13,0.06343910098075867,0.06343910098075867,0.062372969736412466,0.06290603535858556,6883200
1986-08-14,0.065038301050663,0.06557136669909161,0.06343910410537715,0.06343910410537715,20131200
1986-08-15,0.06530486047267914,0.06557139110829474,0.06450525941456588,0.0650383252614303,6105600
1986-08-18,0.06450525671243668,0.06557138836150522,0.06450525671243668,0.0653048577370546,12787200
1986-08-19,0.06450525671243668,0.06477179191252033,0.06343912506336813,0.06450525671243668,20390400
1986-08-20,0.06397217512130737,0.06450524081446217,0.06397217512130737,0.06450524081446217,20764800
1986-08-21,0.06397217512130737,0.06503830650761697,0.06397217512130737,0.06397217512130737,49536000
1986-08-22,0.06290600448846817,0.06450520057020752,0.06183926063301519,0.06397213520962773,5760000
1986-08-25,0.06290600448846817,0.06290600448846817,0.06183926063301519,0.06290600448846817,2419200
1986-08-26,0.06237295642495155,0.06290602193335931,0.06237295642495155,0.06290602193335931,10857600
1986-08-27,0.06237295642495155,0.06290602193335931,0.06183927778208034,0.06237295642495155,9532800
1986-08-28,0.06237295642495155,0.06290602193335931,0.06237295642495155,0.06237295642495155,3427200
1986-08-29,0.06077314168214798,0.06290601667184699,0.059707010754504554,0.06237295120802528,25430400
1986-09-02,0.059173937886953354,0.060773134078330134,0.05837433750345029,0.060773134078330134,5212800
1986-09-03,0.057574767619371414,0.0586408988936622,0.05597557070793524,0.0586408988936622,18316800
1986-09-04,0.06237295642495155,0.06237295642495155,0.05864088473163381,0.05864088473163381,39427200
1986-09-05,0.065038301050663,0.065038301050663,0.06183929402546678,0.0623729728085199,26352000
1986-09-08,0.06450525671243668,0.06557138836150522,0.06450525671243668,0.06503832253697095,9619200
1986-09-09,0.06557131558656693,0.06717051128528743,0.06450518512075325,0.06450518512075325,37526400
1986-09-10,0.06450525671243668,0.0661044541860395,0.06450525671243668,0.06557138836150522,10886400
1986-09-11,0.0618392713367939,0.06503827718828292,0.06183927133679389,0.06450521173543468,35654400
1986-09-12,0.06024010851979256,0.06237298465316525,0.06024010851979256,0.06183930576876637,24451200
1986-09-15,0.06130622327327728,0.06130622327327729,0.05917396085707428,0.06024009206517578,22492800
1986-09-16,0.06130622327327728,0.06183928887732804,0.06024009206517578,0.06130622327327729,5184000
1986-09-17,0.06290600448846817,0.06397213520962773,0.06077312991185562,0.06130619527243541,8035200
1986-09-18,0.06343910098075867,0.06450523222510486,0.06290603535858556,0.06290603535858556,5356800
1986-09-19,0.06343910098075867,0.06397216660293176,0.06290603535858556,0.06343910098075867,2505600
1986-09-22,0.06290600448846817,0.06343906984904796,0.06290600448846817,0.06343906984904796,4492800
1986-09-23,0.06397217512130737,0.06450524081446217,0.06290604373499778,0.06290604373499778,5961600
1986-09-24,0.06317256391048431,0.06397215997306072,0.06290602883920496,0.06397215997306072,4780800
1986-09-25,0.0618392713367939,0.06343908082973818,0.06183927133679389,0.06317255039112898,5155200
1986-09-26,0.0618392713367939,0.06237294992404169,0.06130620588394565,0.06183927133679389,2332800
1986-09-29,0.06024010851979256,0.06183930576876637,0.06024010851979256,0.06183930576876637,6192000
1986-09-30,0.06024010851979256,0.061306240019108435,0.06024010851979256,0.06024010851979256,5184000
1986-10-01,0.059707049280405045,0.06130624670375036,0.0586409176648415,0.060240115088186816,32428800
1986-10-02,0.059707049280405045,0.06077318089596859,0.05917398347262327,0.059707049280405045,22723200
1986-10-03,0.06024010851979256,0.060773174269450496,0.05970704277013462,0.05970704277013462,14716800
1986-10-06,0.065038301050663,0.06610443234752024,0.06183929402546678,0.06183929402546678,85334400
1986-10-07,0.06637095659971237,0.06770361821491361,0.06503829040888036,0.06503829040888036,59788800
1986-10-08,0.06823667883872986,0.06903627483486821,0.0655713512255513,0.0663709517973201,119606400
1986-10-09,0.0703689455986023,0.07196875540714459,0.06823668336657324,0.06823668336657324,92563200
1986-10-10,0.0735679492354393,0.07516714584760159,0.0693028118018431,0.07036894287661795,76752000
1986-10-13,0.0703689455986023,0.07356795208116637,0.0703689455986023,0.07356795208116637,27129600
1986-10-14,0.07143508642911911,0.07196876519422218,0.07090202079861992,0.07090202079861992,12873600
1986-10-15,0.07463409751653671,0.07516716317681837,0.07143509042020865,0.07143509042020865,63532800
1986-10-16,0.07463409751653671,0.07516716317681837,0.07410103185625506,0.07463409751653671,21859200
1986-10-17,0.07676637172698975,0.0772994328919765,0.07463410876451348,0.07463410876451348,124444800
1986-10-20,0.07729941606521606,0.07836554731437567,0.0751671581425282,0.07676635501626759,43545600
1986-10-21,0.08049779385328293,0.08049779385328293,0.07783247083443952,0.07783247083443952,112377600
1986-10-22,0.08049779385328293,0.08129739441944028,0.07996473291001857,0.08049779385328293,54576000
1986-10-23,0.08049779385328293,0.0810308639478081,0.0796982024383864,0.08049779385328293,70444800
1986-10-24,0.07996474206447601,0.0804978030687658,0.07783247974479307,0.0804978030687658,101376000
1986-10-27,0.08263067901134491,0.08263067901134491,0.08049779462946369,0.08049779462946369,125654400
1986-10-28,0.0844964012503624,0.08582907192024118,0.0826306787848017,0.0826306787848017,142646400
1986-10-29,0.08209758251905441,0.08476291385801117,0.08103083867943899,0.08449637431823492,53222400
1986-10-30,0.08369681984186172,0.08476295101454011,0.08156455749650497,0.08209761850721316,44380800
1986-10-31,0.08263067901134491,0.0847629411074838,0.08209760891167973,0.08369681005941436,63734400
1986-11-03,0.08422989398241043,0.08476296422747615,0.08316376264354243,0.08316376264354243,42192000
1986-11-04,0.08742829412221909,0.0874282941222191,0.08422989988160953,0.08422989988160953,54403200
1986-11-05,0.09275955706834793,0.09329262730904807,0.0868952170423196,0.08742828728301973,45100800
1986-11-06,0.09489177167415619,0.09702403325462415,0.09222644927420057,0.09275951009368821,72576000
1986-11-07,0.09435876458883286,0.09542489598619307,0.0927595629171606,0.094891825711881,44323200
1986-11-10,0.09062668681144714,0.0943587644052615,0.09009361653817216,0.0943587644052615,28684800
1986-11-11,0.09116028994321823,0.09222642039966476,0.09116028994321823,0.09116028994321823,11894400
1986-11-12,0.09116028994321823,0.0932925508561113,0.09009353720137468,0.09116028994321823,34156800
1986-11-13,0.08982709050178528,0.09169343596004143,0.08956055992735451,0.09116037481117988,30211200
1986-11-14,0.09062668681144714,0.09062668681144714,0.08796135374759999,0.08982708597716661,18720000
1986-11-17,0.09116028994321823,0.09222642039966476,0.08956047654877933,0.09062660700522586,24307200
1986-11-18,0.08636211603879929,0.09169338336016924,0.08636211603879929,0.09116032251709782,59673600
1986-11-19,0.08956055343151093,0.09009361454170946,0.08636215931652867,0.08636215931652867,48729600
1986-11-20,0.09649098664522171,0.09649098664522171,0.08956052627206963,0.08956052627206963,98179200
1986-11-21,0.09968945384025574,0.10075620796674412,0.09702412881518052,0.09702412881518052,91065600
1986-11-24,0.10768597573041916,0.10821903665603351,0.09649098249419681,0.09968937550166448,173836800
1986-11-25,0.1087520569562912,0.10928511763791975,0.10715285660889286,0.10768592644177775,95788800
1986-11-26,0.10768597573041916,0.10928516765852272,0.10768597573041916,0.10875210673290837,38793600
1986-11-28,0.10608677566051483,0.10821903768578264,0.10502065379914154,0.10768597675509599,41328000
1986-12-01,0.10395453125238419,0.10661985442539794,0.10342146112702462,0.10608678430003837,40291200
1986-12-02,0.1044875979423523,0.1066198602579107,0.10448759794235228,0.10448759794235228,28771200
1986-12-03,0.10368799418210983,0.10555372594018476,0.10342146368845957,0.10448759481432217,35164800
1986-12-04,0.10502070188522339,0.10608682423474468,0.10288843888365116,0.10368803064579214,42508800
1986-12-05,0.1044875979423523,0.1055537291001315,0.10448759794235228,0.10502066809687283,107510400
1986-12-08,0.1034214049577713,0.10555366599863343,0.1018222137527529,0.10448753547820237,22665600
1986-12-09,0.10288843512535095,0.10395456658719349,0.10235536481879744,0.10342149628063999,16099200
1986-12-10,0.10368799418210983,0.10395453382702166,0.10182227157529647,0.10288840270115907,27590400
1986-12-11,0.1044875979423523,0.10502066809687283,0.10342146678457308,0.10368799728620241,11635200
1986-12-12,0.10075610131025314,0.10448755422564103,0.10075610131025314,0.10448755422564103,25286400
1986-12-15,0.09809016436338425,0.10128916987880741,0.09649096359721086,0.10075610905758878,50774400
1986-12-16,0.09915634989738464,0.10075616468108771,0.09862327963062023,0.09862327963062023,77299200
1986-12-17,0.10022248327732086,0.10075616668939646,0.0991563518738053,0.0991563518738053,23356800
1986-12-18,0.10102269053459167,0.10128922107993066,0.09968940637072493,0.10022247661266627,12672000
1986-12-19,0.1034214049577713,0.10448753547820237,0.10128914391690917,0.10128914391690917,56592000
1986-12-22,0.1044875979423523,0.1055537291001315,0.10342146678457308,0.10342146678457308,18316800
1986-12-23,0.10555370151996613,0.10555370151996613,0.10448757064075664,0.10448757064075664,23788800
1986-12-24,0.10528720915317535,0.10555373968152343,0.10502067862482727,0.10555373968152343,7027200
1986-12-26,0.10502070188522339,0.10608682423474468,0.10502070188522337,0.1052872324726037,3715200
1986-12-29,0.10075610131025314,0.10608674571759069,0.10075610131025314,0.10502062415712961,41702400
1986-12-30,0.10182219743728638,0.10235525803645883,0.0996893144527521,0.10075606708768657,25401600
1986-12-31,0.10288843512535095,0.10448762774248253,0.1018223036635084,0.1018223036635084,23356800
1987-01-02,0.10182219743728638,0.103954458136486,0.10128912768685902,0.10288832778688618,12643200
1987-01-05,0.10768597573041916,0.10875210673290837,0.1012891897154838,0.10182225979235868,48499200
1987-01-06,0.10928516834974289,0.10981823842998939,0.10715290633127805,0.10768597641152455,40032000
1987-01-07,0.11514953523874283,0.11514953523874283,0.10928519551990057,0.10928519551990057,60998400
1987-01-08,0.1188809871673584,0.11994774070100057,0.11568259342400859,0.11568259342400859,61488000
1987-01-09,0.12367919087409973,0.12421226105371642,0.11834792169967094,0.11888098272802533,63705600
1987-01-12,0.1316758096218109,0.13274194096724445,0.12261307547534145,0.123679206820775,128793600
1987-01-13,0.12794367969036102,0.13060962467004064,0.12581141787464184,0.13060962467004064,76320000
1987-01-14,0.12794367969036102,0.12847674056866096,0.1252783478450822,0.12794367969036102,69465600
1987-01-15,0.13487409055233002,0.138072482123463,0.12794363358965694,0.12794363358965694,117014400
1987-01-16,0.1316758096218109,0.13487419450684812,0.12900986354794283,0.13487419450684812,65433600
1987-01-19,0.13647335767745972,0.13647335767745972,0.12900982722607993,0.13167577254936877,88243200
1987-01-20,0.13860556483268738,0.14180456983507894,0.13594023370026315,0.13647330358725088,95760000
1987-01-21,0.1444699466228485,0.14820140979357135,0.13594028527102484,0.1386056174145784,108489600
1987-01-22,0.15886394679546356,0.15939700773496557,0.14020543207251776,0.14446994704231617,116035200
1987-01-23,0.143936887383461,0.16526073444742337,0.143936887383461,0.15886394820892064,317894400
1987-01-26,0.14660227298736572,0.1482014748052736,0.14020549316952838,0.14500308032072257,116553600
1987-01-27,0.15246659517288208,0.15459884874914676,0.14660225496188442,0.14660225496188442,114105600
1987-01-28,0.152999609708786,0.15513187165975634,0.14820140260903295,0.1524665396454133,76723200
1987-01-29,0.14660227298736572,0.1545988677578493,0.14340388765407944,0.1529996842424709,79228800
1987-01-30,0.15593154728412628,0.1561980687172931,0.14447000920365832,0.1466022721816401,104169600
1987-02-02,0.15566495060920715,0.15886395704078027,0.15566495060920715,0.15593149024740838,46915200
1987-02-03,0.152999609708786,0.15726413361072666,0.15033427769444296,0.15566493257186878,59328000
1987-02-04,0.1535327434539795,0.15406580461896624,0.15140048049150323,0.15299968228899274,31737600
1987-02-05,0.15246659517288208,0.15459884874914676,0.15086740270286766,0.15353272653664624,42652800
1987-02-06,0.14686882495880127,0.15326622759554975,0.14606922398324002,0.1524666266199885,45619200
1987-02-09,0.14553609490394592,0.14660222605750964,0.14473650340221952,0.14660222605750964,136080000
1987-02-10,0.14606916904449463,0.14606916904449463,0.14233771448077245,0.14553609887752744,44668800
1987-02-11,0.152999609708786,0.152999609708786,0.14660220157017506,0.14660220157017506,60307200
1987-02-12,0.16366156935691833,0.1644611701006501,0.1529996526280222,0.1529996526280222,185731200
1987-02-13,0.16206234693527222,0.1657937917659041,0.15833088380211902,0.1636615297330339,81763200
1987-02-17,0.16312851011753082,0.16366157118513142,0.1583309239040736,0.16206238798232964,70732800
1987-02-18,0.152999609708786,0.16579378539778736,0.1524665396454133,0.16312846253470462,128592000
1987-02-19,0.14660227298736572,0.15246661391941335,0.14500308032072257,0.15246661391941335,317750400
1987-02-20,0.14500296115875244,0.14660215251119627,0.1428706999213225,0.14660215251119627,87897600
1987-02-23,0.15406577289104462,0.15619803541440805,0.14180465482273202,0.14500304860777716,125913600
1987-02-24,0.1615293323993683,0.16206241184799727,0.15406579916040433,0.15406579916040433,120816000
1987-02-25,0.15886394679546356,0.1644611324165385,0.15779720263072758,0.16152926979549515,65001600
1987-02-26,0.16472765803337097,0.16952586497174868,0.1556649273364789,0.15886393328978374,145209600
1987-02-27,0.16366156935691833,0.1657938319060278,0.16099624574616295,0.16472770978273593,37555200
1987-03-02,0.15886394679546356,0.16366153185602472,0.15779720263072758,0.16366153185602472,79516800
1987-03-03,0.15886394679546356,0.1604631479164911,0.156731062449202,0.15886394679546356,81100800
1987-03-04,0.1700589507818222,0.17059201175410701,0.15833089559317323,0.15886395656545801,98179200
1987-03-05,0.1780555546283722,0.18178701829233668,0.17005896230873804,0.17005896230873804,128188800
1987-03-06,0.1775224804878235,0.17912168169729734,0.17325733384514191,0.17805554145680727,63561600
1987-03-09,0.1743234395980835,0.1780555062309196,0.1732572995685149,0.17752244536739473,38275200
1987-03-10,0.1796547770500183,0.181787039636565,0.17379042807549788,0.17432350744902908,74102400
1987-03-11,0.18232011795043945,0.18338624019327796,0.18018785516223462,0.18232011795043945,43862400
1987-03-12,0.18311969935894012,0.18445236117238664,0.1780555734863279,0.18232009861036705,71337600
1987-03-13,0.1764557659626007,0.1844523590365634,0.1727243019466426,0.18311969723854812,105120000
1987-03-16,0.17538954317569733,0.17592260398406065,0.17005889848702999,0.17592260398406065,88473600
1987-03-17,0.18125396966934204,0.1823200917590255,0.17485655993781096,0.17538962098265268,54547200
1987-03-18,0.19084975123405457,0.1924489342618412,0.18232007958995006,0.18232007958995006,119347200
1987-03-19,0.19458122551441193,0.19458122551441193,0.1876513764567189,0.1908497795925936,62812800
1987-03-20,0.19244900345802307,0.19458126656426372,0.19138288105616802,0.19458126656426372,38246400
1987-03-23,0.19111627340316772,0.19511425844348487,0.18925055071152452,0.19244893508327346,67478400
1987-03-24,0.19244900345802307,0.19351514416240864,0.18658467135672205,0.18658467135672205,69609600
1987-03-25,0.19164934754371643,0.19351508866569692,0.1903166857723162,0.1924489482670616,33840000
1987-03-26,0.19031666219234467,0.19191586344089623,0.18978360121033516,0.19164932379862995,33379200
1987-03-27,0.1956472396850586,0.19991236622770991,0.19138271712539656,0.19138271712539656,120873600
1987-03-30,0.20630982518196106,0.20630982518196106,0.18871744342565216,0.19564728978398313,186134400
1987-03-31,0.20630982518196106,0.2111074097144579,0.20364388018963483,0.20364388018963483,125337600
1987-04-01,0.19404815137386322,0.21057441669434812,0.1929820109661069,0.20630989166837368,259430400
1987-04-02,0.20257779955863953,0.20684294674729917,0.19724715258138495,0.19724715258138495,159955200
1987-04-03,0.21270669996738434,0.21377282217666815,0.20257782518062745,0.20257782518062745,155606400
1987-04-06,0.21164052188396454,0.2132397232165183,0.20790907651137108,0.21270666220650836,98956800
1987-04-07,0.2004455178976059,0.21164049308011046,0.20044551789760587,0.21164049308011046,73728000
1987-04-08,0.20630982518196106,0.20844208700779515,0.20044549660214345,0.20044549660214345,106214400
1987-04-09,0.20257779955863953,0.2063098857100787,0.2009786164469781,0.2063098857100787,71568000
1987-04-10,0.20391042530536652,0.20417694660174132,0.20204468471814294,0.20257774561341252,43372800
1987-04-13,0.19724716246128082,0.2036439501359094,0.19618041804756178,0.2036439501359094,50256000
1987-04-14,0.2004455178976059,0.20364390182489567,0.19404810945477527,0.19724711566779463,87379200
1987-04-15,0.20471006631851196,0.2068429511006549,0.20204474277378848,0.20204474277378848,95961600
1987-04-16,0.21004140377044678,0.21430591147106157,0.2041770536544842,0.20471011482924484,188092800
1987-04-20,0.20417703688144684,0.21217363103953596,0.20364397575047688,0.21004138651565615,100310400
1987-04-21,0.20737598836421967,0.20897518962864434,0.19991245734865531,0.2041769818521057,113184000
1987-04-22,0.21004140377044678,0.2105744649452074,0.20737606129158428,0.20737606129158428,74678400
1987-04-23,0.21004140377044678,0.21217364846948936,0.20684300011682363,0.21004140377044675,48326400
1987-04-24,0.21110740303993225,0.21217352476788226,0.20737594038706933,0.21004128131198224,54172800
1987-04-27,0.21110740303993225,0.2127066039343762,0.20737594038706933,0.21110740303993225,53107200
1987-04-28,0.2265675812959671,0.22710066060084233,0.20897519552908916,0.21110745784101909,111081600
1987-04-29,0.22017015516757965,0.23243127005930825,0.22017015516757965,0.22656754506358906,85161600
1987-04-30,0.22176937758922577,0.22656758559222795,0.21697179187204071,0.22017019455184678,88041600
1987-05-01,0.2239016443490982,0.2244347236745756,0.21910405853747253,0.22176938195476187,37843200
1987-05-04,0.22816672921180725,0.22976593014715352,0.22283546154501924,0.22390158330023713,34531200
1987-05-05,0.24682524800300598,0.24682524800300595,0.22869978738700494,0.22869978738700494,110995200
1987-05-06,0.24096103012561798,0.2489576429687243,0.23989490781268397,0.24682538004032728,153504000
1987-05-07,0.2521559000015259,0.25268896088695836,0.23936172495287877,0.24096090760917627,289699200
1987-05-08,0.26974818110466003,0.273480264798713,0.2526888664569245,0.2526888664569245,150048000
1987-05-11,0.2622848451137543,0.2697483773435462,0.26201832372800576,0.2697483773435462,127382400
1987-05-12,0.25322216749191284,0.264950830654504,0.24949070281123772,0.26228488429769503,148464000
1987-05-13,0.2596193850040436,0.2606855248943305,0.25482180125404386,0.25482180125404386,73382400
1987-05-14,0.26175180077552795,0.266550009639464,0.2596195380405772,0.2596195380405772,59961600
